"","GO_Biological_Process_2018.Term","GO_Biological_Process_2018.Overlap","GO_Biological_Process_2018.P.value","GO_Biological_Process_2018.Adjusted.P.value","GO_Biological_Process_2018.Old.P.value","GO_Biological_Process_2018.Old.Adjusted.P.value","GO_Biological_Process_2018.Odds.Ratio","GO_Biological_Process_2018.Combined.Score","GO_Biological_Process_2018.Genes"
"3082","negative regulation of stem cell differentiation (GO:2000737)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"N4BP2L2"
"3083","negative regulation by host of viral process (GO:0044793)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"PTX3"
"3084","leukotriene D4 biosynthetic process (GO:1901750)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"GGT7"
"3085","polarized epithelial cell differentiation (GO:0030859)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"SH3BP1"
"3086","ceramide catabolic process (GO:0046514)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"GLA"
"3087","positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"STX4"
"3088","negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"CNOT9"
"3089","tRNA wobble base modification (GO:0002097)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"CTU2"
"3090","detection of light stimulus involved in visual perception (GO:0050908)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"REEP6"
"3091","regulation of mitochondrial depolarization (GO:0051900)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"RACK1"
"3092","regulation of astrocyte differentiation (GO:0048710)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"BIN1"
"3093","negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"STRAP"
"3094","regulation of mRNA 3'-end processing (GO:0031440)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"AHCYL1"
"3095","mitotic G1/S transition checkpoint (GO:0044819)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"PLK3"
"3096","cellular response to leucine starvation (GO:1990253)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"LARS"
"3097","protein kinase A signaling (GO:0010737)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"EZR"
"3098","neurotransmitter receptor internalization (GO:0099590)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"DNM1"
"3099","positive regulation of execution phase of apoptosis (GO:1900119)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"SIRT2"
"3100","endothelial tube morphogenesis (GO:0061154)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"RBPJ"
"3101","medium-chain fatty acid metabolic process (GO:0051791)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"ACADM"
"3102","tryptophan catabolic process (GO:0006569)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"AADAT"
"3103","quinone metabolic process (GO:1901661)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"AKR1B1"
"3104","telomeric loop disassembly (GO:0090657)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"SLX1A"
"3105","forelimb morphogenesis (GO:0035136)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"ZNF358"
"3106","ketone body metabolic process (GO:1902224)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"ACAT1"
"3107","regulation of axon regeneration (GO:0048679)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"CERS2"
"3108","regulation of T cell chemotaxis (GO:0010819)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"ADAM10"
"3109","negative regulation of response to cytokine stimulus (GO:0060761)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"MAPK7"
"3110","adenylate cyclase-inhibiting dopamine receptor signaling pathway (GO:0007195)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"FLNA"
"3111","regulation of cellular respiration (GO:0043457)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"VCP"
"3112","positive regulation of transcription from RNA polymerase III promoter (GO:0045945)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"AKR1B1"
"3113","energy coupled proton transmembrane transport, against electrochemical gradient (GO:0015988)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"ATP1A1"
"3114","presynaptic membrane assembly (GO:0097105)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"NLGN3"
"3115","positive regulation of alcohol biosynthetic process (GO:1902932)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"PTH1R"
"3116","muscle cell migration (GO:0014812)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"AAMP"
"3117","regulation of actin filament-based movement (GO:1903115)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"SRI"
"3118","positive regulation of glial cell differentiation (GO:0045687)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"BIN1"
"3119","regulation of transforming growth factor beta production (GO:0071634)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"CD46"
"3120","astrocyte development (GO:0014002)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"EIF2B5"
"3121","positive regulation of cardiac muscle cell differentiation (GO:2000727)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"EDN1"
"3122","tryptophan metabolic process (GO:0006568)","1/10",0.746762437337775,0.987962857270249,0,0,0.754819146632012,0.220413355224234,"AADAT"
"3123","hydrogen peroxide metabolic process (GO:0042743)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"PRDX2;PXDN"
"3124","negative regulation of actin filament bundle assembly (GO:0032232)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"INPP5K;WASF2"
"3125","purine nucleotide metabolic process (GO:0006163)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"GUK1;NT5C2"
"3126","androgen metabolic process (GO:0008209)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"MBD4;HSD17B4"
"3127","regulation of anoikis (GO:2000209)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"BRMS1;MYBBP1A"
"3128","regulation of response to cytokine stimulus (GO:0060759)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"MAPK7;IRAK1"
"3129","aromatic amino acid family catabolic process (GO:0009074)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"AADAT;ASRGL1"
"3130","covalent chromatin modification (GO:0016569)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"SETD5;HDAC1"
"3131","regulation of toll-like receptor signaling pathway (GO:0034121)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"LRRC14;BIRC2"
"3132","eye morphogenesis (GO:0048592)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"MFAP2;VEGFA"
"3133","cellular response to estradiol stimulus (GO:0071392)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"H2AFZ;RUVBL2"
"3134","regulation of transport (GO:0051049)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"DISP3;VAMP2"
"3135","ureteric bud morphogenesis (GO:0060675)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"WNT11;CTNNBIP1"
"3136","wound healing, spreading of cells (GO:0044319)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"CD151;FLNA"
"3137","synapsis (GO:0007129)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"P3H4;TRIP13"
"3138","neuromuscular junction development (GO:0007528)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"NRDC;GPHN"
"3139","Arp2/3 complex-mediated actin nucleation (GO:0034314)","2/20",0.747076114355798,0.987962857270249,0,0,0.754723522274224,0.220068477628462,"WASH2P;WASHC1"
"3140","proteolysis (GO:0006508)","34/291",0.747158808243878,0.987962857270249,0,0,0.897489565468616,0.261598034330647,"SPPL2B;PSEN2;UBE3A;SRI;DPP3;NLN;SCPEP1;CLN3;PSMD6;ADAMTS13;DPP7;PITRM1;CPNE1;LONP1;AMZ2;PMPCA;CPXM1;CTSF;RHBDL1;CTSB;RHBDF1;GCA;FBXO2;NRDC;CLPX;CAPN10;MMP17;UQCRC1;UBE2N;UBA3;YME1L1;ATG4B;UQCRC2;FBXL6"
"3141","skeletal muscle tissue development (GO:0007519)","4/39",0.754937168102272,0.98975969620425,0,0,0.776134716181555,0.218187576814718,"IGSF8;MYL6;ANKRD2;TAZ"
"3142","regulation of plasma membrane bounded cell projection assembly (GO:0120032)","4/39",0.754937168102272,0.98975969620425,0,0,0.776134716181555,0.218187576814718,"DYNC2LI1;IFT20;DMTN;SSH3"
"3143","regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)","4/39",0.754937168102272,0.98975969620425,0,0,0.776134716181555,0.218187576814718,"PEA15;FAIM2;STX4;ARHGEF2"
"3144","clathrin-dependent endocytosis (GO:0072583)","4/39",0.754937168102272,0.98975969620425,0,0,0.776134716181555,0.218187576814718,"NLGN3;SYT5;FNBP1L;AP2M1"
"3145","protein homotetramerization (GO:0051289)","6/57",0.756279293586925,0.98975969620425,0,0,0.798851102941176,0.223154689937845,"SRR;SYT11;DCXR;CD247;ALDOA;MCOLN1"
"3146","response to retinoic acid (GO:0032526)","6/57",0.756279293586925,0.98975969620425,0,0,0.798851102941176,0.223154689937845,"WNT10B;NDUFA13;WNT11;ABL2;PTK2B;TRIM16"
"3147","regulation of glycolytic process (GO:0006110)","6/57",0.756279293586925,0.98975969620425,0,0,0.798851102941176,0.223154689937845,"RANBP2;MLXIPL;NUP62;NUP54;AAAS;NUP160"
"3148","positive regulation of macromolecule metabolic process (GO:0010604)","32/276",0.757356446033777,0.98975969620425,0,0,0.889670966656747,0.247258484707944,"ATF2;RPL5;CALCOCO1;GBA;PDCD5;AKR1B1;PIK3CD;CTCF;ARRB2;CLU;WNT11;MAPK7;DDRGK1;E2F1;MAPK3;SRPK2;MBD4;PTPN1;RPL23;NTRK3;PAX6;PRKAB1;VEGFA;HINFP;MAPK11;HGS;FUBP1;DGKQ;PICK1;EZR;CD46;MYD88"
"3149","positive regulation of gene expression (GO:0010628)","93/771",0.757615806458662,0.98975969620425,0,0,0.929393198758986,0.257979917122316,"ATF2;RPL5;RNF10;CALCOCO1;NCF1;KDM8;PDCD5;PIK3CD;AKR1B1;ILK;CTCF;MED16;FOXM1;CLU;ACTB;RBM3;TRIM28;NUP62;SMARCAD1;DDX17;SMARCC2;TBP;MAP2K2;PRMT2;RPL23;CIRBP;PAX6;EDF1;PASK;PRKAB1;ILF2;ILF3;PSRC1;KAT6B;HGS;DGKQ;MTF2;POLR1C;ZNF711;PHIP;MAPRE3;TRIM16;RPL26;CD46;EZR;RBM22;KMT2E;DDX5;SMARCD3;HDAC1;WBP2;CXXC1;RNF4;FXR1;WNT11;IRAK1;POLR2A;DEAF1;TAF1C;DDRGK1;E2F1;DVL2;DVL3;POLR2F;INPP5K;APBB1;SF3B1;MAPK3;IVNS1ABP;SRPK2;MBD4;NPM1;YTHDF1;NTRK3;CNBP;NR1H2;NR1H3;DEK;FOXN2;BTBD8;VEGFA;HINFP;MAD2L2;MLXIPL;MAPK11;KLF6;MYBBP1A;FUBP1;HNRNPD;TCF4;MMS19;MYD88;RAN"
"3150","smoothened signaling pathway (GO:0007224)","3/30",0.758989965724771,0.98975969620425,0,0,0.754627823297351,0.208101241208148,"DISP3;IFT27;SEPT2"
"3151","cellular response to drug (GO:0035690)","3/30",0.758989965724771,0.98975969620425,0,0,0.754627823297351,0.208101241208148,"TFRC;PDE2A;RBM22"
"3152","positive regulation of cation channel activity (GO:2001259)","3/30",0.758989965724771,0.98975969620425,0,0,0.754627823297351,0.208101241208148,"NLGN3;CALM3;CASQ1"
"3153","positive regulation of phospholipase C activity (GO:0010863)","3/30",0.758989965724771,0.98975969620425,0,0,0.754627823297351,0.208101241208148,"LPAR2;ABL2;PLCB2"
"3154","response to estradiol (GO:0032355)","3/30",0.758989965724771,0.98975969620425,0,0,0.754627823297351,0.208101241208148,"STAT5B;H2AFZ;RUVBL2"
"3155","regulation of blood coagulation (GO:0030193)","3/30",0.758989965724771,0.98975969620425,0,0,0.754627823297351,0.208101241208148,"EDN1;DMTN;APOE"
"3156","regulation of sodium ion transmembrane transport (GO:1902305)","3/30",0.758989965724771,0.98975969620425,0,0,0.754627823297351,0.208101241208148,"FXYD1;SCN3B;SNTA1"
"3157","negative regulation of endothelial cell proliferation (GO:0001937)","3/30",0.758989965724771,0.98975969620425,0,0,0.754627823297351,0.208101241208148,"PTPRM;APOE;VASH1"
"3158","hippo signaling (GO:0035329)","3/30",0.758989965724771,0.98975969620425,0,0,0.754627823297351,0.208101241208148,"YWHAE;YWHAB;DVL2"
"3159","negative regulation of epithelial cell proliferation (GO:0050680)","7/66",0.759014670511367,0.98975969620425,0,0,0.805564938634663,0.222121782181487,"MBD4;FBXW7;MAGED1;PTPRM;STRAP;VASH1;APOE"
"3160","cellular response to light stimulus (GO:0071482)","7/66",0.759014670511367,0.98975969620425,0,0,0.805564938634663,0.222121782181487,"NPM1;KDM1A;RUVBL2;METTL3;GNB1;RPL26;MAPK13"
"3161","positive regulation of MAP kinase activity (GO:0043406)","20/177",0.761535526098817,0.98975969620425,0,0,0.864450793301344,0.235492349488114,"EDN1;MAP2K2;KIDINS220;NTRK3;VEGFA;MAPK11;IRAK1;TAOK3;TAOK1;UBC;PEA15;DVL2;UBE2N;CDK1;DVL3;PLCG1;IKBKG;RAF1;EZH2;MAPK3"
"3162","ion transmembrane transport (GO:0034220)","25/219",0.764046622137556,0.98975969620425,0,0,0.874320930553358,0.23530290388342,"RYR2;TTYH1;ATP2A2;AQP4;ATP1A1;UBC;ANXA6;ATP6V1E2;ASIC3;ASIC1;GABRA1;ATP6V0B;ATP6AP1;ATP13A1;KCNIP2;ATP1B2;CLCN7;P2RX6;ASPH;FXYD1;ATP6V1B2;SGK3;CASQ1;ATP6V0D1;RAF1"
"3163","cilium movement (GO:0003341)","5/49",0.770728422320937,0.98975969620425,0,0,0.771626850307053,0.200946453459257,"CABYR;TEKT2;TMEM141;DNAI1;GAS8"
"3164","positive regulation of response to DNA damage stimulus (GO:2001022)","5/49",0.770728422320937,0.98975969620425,0,0,0.771626850307053,0.200946453459257,"BABAM1;DDX5;TRIM28;UBE2N;CCAR2"
"3165","cholesterol homeostasis (GO:0042632)","6/58",0.771093660621037,0.98975969620425,0,0,0.783443509615385,0.203652562645212,"DISP3;ABCA2;NR1H2;NR1H3;APOE;LDLRAP1"
"3166","sterol homeostasis (GO:0055092)","6/58",0.771093660621037,0.98975969620425,0,0,0.783443509615385,0.203652562645212,"DISP3;ABCA2;NR1H2;NR1H3;APOE;LDLRAP1"
"3167","cortical actin cytoskeleton organization (GO:0030866)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"STRIP1;FMNL2"
"3168","energy reserve metabolic process (GO:0006112)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"UGP2;PHKG2"
"3169","ventricular cardiac muscle tissue development (GO:0003229)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"TNNT2;TPM1"
"3170","positive regulation of lamellipodium organization (GO:1902745)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"WASF2;CORO1C"
"3171","regulation of macrophage activation (GO:0043030)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"NR1H3;HSPD1"
"3172","establishment of endothelial barrier (GO:0061028)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"PDE2A;EZR"
"3173","negative regulation of protein tyrosine kinase activity (GO:0061099)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"ZGPAT;THY1"
"3174","mitochondrial ATP synthesis coupled proton transport (GO:0042776)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"STOML2;COX5B"
"3175","negative regulation of viral process (GO:0048525)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"PTX3;TRIM21"
"3176","cellular response to alkaloid (GO:0071312)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"RYR2;SPIDR"
"3177","negative regulation of cyclin-dependent protein kinase activity (GO:1904030)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"PLK1;MEN1"
"3178","ERK1 and ERK2 cascade (GO:0070371)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"MBD4;MAP2K2"
"3179","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"RBPJ;VEGFA"
"3180","mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"COX4I1;COX5B"
"3181","cellular protein complex localization (GO:0034629)","2/21",0.77131916998854,0.98975969620425,0,0,0.714960177354463,0.185641570819567,"MIOS;EZR"
"3182","positive regulation of mitotic cell cycle phase transition (GO:1901992)","4/40",0.77260755515357,0.98975969620425,0,0,0.754532049614017,0.194657233961083,"KMT2E;ANKRD17;CDK1;ANAPC5"
"3183","negative regulation of cytokine-mediated signaling pathway (GO:0001960)","4/40",0.77260755515357,0.98975969620425,0,0,0.754532049614017,0.194657233961083,"GSTP1;NR1H2;NR1H3;PTPN2"
"3184","positive regulation of NF-kappaB transcription factor activity (GO:0051092)","14/128",0.77692079301613,0.98975969620425,0,0,0.833470824396414,0.210382099481627,"NPM1;AKR1B1;CLU;RPS6KA4;NFKBIA;PIDD1;IRAK1;DDRGK1;UBC;UBE2N;TERF2IP;IKBKG;ARHGEF2;MYD88"
"3185","positive regulation of mitochondrion organization (GO:0010822)","14/128",0.77692079301613,0.98975969620425,0,0,0.833470824396414,0.210382099481627,"ZBTB17;FBXW7;STARD7;GLS2;PDCD5;HIP1R;ZDHHC8;ATG13;MARCH5;PSMB7;MIS18A;VPS11;ARIH2;KCNN3"
"3186","negative regulation of cell-cell adhesion (GO:0022408)","3/31",0.778651562365889,0.98975969620425,0,0,0.727635025918288,0.182048187021477,"MAD2L2;MAPK7;MBP"
"3187","zinc ion homeostasis (GO:0055069)","3/31",0.778651562365889,0.98975969620425,0,0,0.727635025918288,0.182048187021477,"SLC30A5;SLC39A10;SLC39A13"
"3188","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)","3/31",0.778651562365889,0.98975969620425,0,0,0.727635025918288,0.182048187021477,"PEA15;FAIM2;ARHGEF2"
"3189","regulation of protein autophosphorylation (GO:0031952)","3/31",0.778651562365889,0.98975969620425,0,0,0.727635025918288,0.182048187021477,"RAD50;CALM3;VEGFA"
"3190","cellular zinc ion homeostasis (GO:0006882)","3/31",0.778651562365889,0.98975969620425,0,0,0.727635025918288,0.182048187021477,"SLC30A5;SLC39A10;SLC39A13"
"3191","response to cadmium ion (GO:0046686)","3/31",0.778651562365889,0.98975969620425,0,0,0.727635025918288,0.182048187021477,"NCF1;HSF1;MAPK3"
"3192","nucleobase-containing small molecule interconversion (GO:0015949)","3/31",0.778651562365889,0.98975969620425,0,0,0.727635025918288,0.182048187021477,"DCTD;GUK1;TXNRD1"
"3193","regulation of glucose import (GO:0046324)","3/31",0.778651562365889,0.98975969620425,0,0,0.727635025918288,0.182048187021477,"CAPN10;AKT2;PEA15"
"3194","regulation of protein tyrosine kinase activity (GO:0061097)","3/31",0.778651562365889,0.98975969620425,0,0,0.727635025918288,0.182048187021477,"PTPN1;GPRC5B;THY1"
"3195","positive regulation of posttranscriptional gene silencing (GO:0060148)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"FXR1"
"3196","formation of extrachromosomal circular DNA (GO:0001325)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"SLX1A"
"3197","L-phenylalanine catabolic process (GO:0006559)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"ASRGL1"
"3198","negative regulation of defense response to virus (GO:0050687)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"PCBP2"
"3199","interleukin-27-mediated signaling pathway (GO:0070106)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"JAK1"
"3200","negative regulation of leukocyte activation (GO:0002695)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"NR1H3"
"3201","nitric oxide biosynthetic process (GO:0006809)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"ARG2"
"3202","mononuclear cell differentiation (GO:1903131)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"VEGFA"
"3203","import across plasma membrane (GO:0098739)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"ATP1A1"
"3204","positive regulation of extracellular matrix organization (GO:1903055)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"MELTF"
"3205","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"PABPC1"
"3206","T-helper cell differentiation (GO:0042093)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"HMGB1"
"3207","negative regulation of fatty acid biosynthetic process (GO:0045717)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"ACADVL"
"3208","myosin filament assembly (GO:0031034)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"OBSL1"
"3209","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"HSPA5"
"3210","purine nucleobase metabolic process (GO:0006144)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"PRTFDC1"
"3211","organic cyclic compound catabolic process (GO:1901361)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"ACAA1"
"3212","negative regulation of peptide secretion (GO:0002792)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"RHBDF1"
"3213","monocyte differentiation (GO:0030224)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"VEGFA"
"3214","positive regulation of actin filament depolymerization (GO:0030836)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"CFL2"
"3215","transcytosis (GO:0045056)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"LRPAP1"
"3216","regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"PABPC1"
"3217","response to sterol (GO:0036314)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"ABCA2"
"3218","relaxation of muscle (GO:0090075)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"ATP1A1"
"3219","rhodopsin mediated signaling pathway (GO:0016056)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"GNB1"
"3220","macrophage differentiation (GO:0030225)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"VEGFA"
"3221","regulation of cholesterol esterification (GO:0010872)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"APOE"
"3222","negative regulation of potassium ion transport (GO:0043267)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"PTK2B"
"3223","phosphate ion homeostasis (GO:0055062)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"GPCPD1"
"3224","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"KDM1A"
"3225","t-circle formation (GO:0090656)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"SLX1A"
"3226","photoreceptor cell development (GO:0042461)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"VEGFA"
"3227","modulation by host of viral genome replication (GO:0044827)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"TBC1D20"
"3228","negative regulation of chemotaxis (GO:0050922)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"PTPN2"
"3229","establishment of synaptic vesicle localization (GO:0097480)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"KIF5A"
"3230","synaptic transmission, GABAergic (GO:0051932)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"GABRA1"
"3231","retinal metabolic process (GO:0042574)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"RDH11"
"3232","positive regulation of fatty acid oxidation (GO:0046321)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"AKT2"
"3233","inhibition of cysteine-type endopeptidase activity involved in apoptotic process (GO:1990001)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"BIRC2"
"3234","methylation-dependent chromatin silencing (GO:0006346)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"HDAC1"
"3235","magnesium ion transport (GO:0015693)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"NIPA2"
"3236","positive regulation of sodium ion transmembrane transporter activity (GO:2000651)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"WNK2"
"3237","epithelial cell-cell adhesion (GO:0090136)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"JUP"
"3238","negative regulation of translation, ncRNA-mediated (GO:0040033)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"RBM4"
"3239","hemidesmosome assembly (GO:0031581)","1/11",0.779268893760042,0.98975969620425,0,0,0.679298245614035,0.169416380968653,"CD151"
